application_id,customer_id,product_id,agent_id,application_date,requested_face_amount,payment_frequency_requested,underwriting_path,application_status,risk_class,decision_reason,days_to_decision,placement_flag,quoted_annual_premium,replacement_indicator
APP0006270,CUST0010680,PRD_TERM10,AGT00539,2024-10-09,425000,Monthly,Full Underwriting,Withdrawn,Preferred Plus,Replaced by other carrier,14,N,625.86,N
APP0006271,CUST0000145,PRD_TERM30,AGT00090,2024-05-12,850000,Quarterly,Simplified,Issued,Preferred,Approved as applied,38,Y,1568.48,N
APP0006272,CUST0004909,PRD_TERM30,AGT01103,2025-08-30,650000,Monthly,Simplified,Withdrawn,Standard,Price objection,20,N,1517.49,N
APP0006273,CUST0006082,PRD_TERM10,AGT01129,2024-04-28,225000,Quarterly,Full Underwriting,Issued,Standard Smoker,Approved as applied,23,Y,831.98,N
APP0006274,CUST0001753,PRD_UL,AGT00053,2025-04-27,450000,Monthly,Full Underwriting,Issued,Table 2,Approved with table rating,12,Y,10071.29,N
APP0006275,CUST0001472,PRD_WL100,AGT00665,2023-08-11,75000,Quarterly,Simplified,Issued,Preferred,Approved as applied,21,Y,630.82,N
APP0006276,CUST0011026,PRD_TERM30,AGT01052,2025-11-02,275000,Semiannual,Full Underwriting,Issued,Standard Smoker,Approved as applied,21,Y,2345.32,N
APP0006277,CUST0004807,PRD_TERM20,AGT00727,2025-01-17,425000,Monthly,Full Underwriting,Declined,Decline,Medical history,35,N,0.00,N
APP0006278,CUST0004670,PRD_WL100,AGT01015,2024-08-14,650000,Annual,Full Underwriting,Postponed,Preferred Plus,Recent medical event,24,N,6462.74,N
APP0006279,CUST0012582,PRD_TERM10,AGT00774,2024-10-12,75000,Annual,Accelerated,Issued,Preferred,Approved as applied,4,Y,115.97,N
APP0006280,CUST0000606,PRD_UL,AGT00029,2024-01-11,100000,Quarterly,Full Underwriting,Issued,Standard,Approved as applied,38,Y,768.62,N
APP0006281,CUST0004116,PRD_TERM30,AGT00045,2023-12-20,2175000,Monthly,Full Underwriting,Issued,Standard,Approved as applied,12,Y,4699.43,N
APP0006282,CUST0002370,PRD_WL100,AGT01067,2024-06-14,75000,Monthly,Full Underwriting,Issued,Preferred,Approved as applied,37,Y,1316.65,N
APP0006283,CUST0006619,PRD_TERM30,AGT00122,2023-06-02,650000,Quarterly,Full Underwriting,Declined,Decline,Medical history,23,N,0.00,N
APP0006284,CUST0010589,PRD_IUL,AGT01177,2025-03-05,1450000,Monthly,Full Underwriting,Issued,Table 2,Approved with table rating,29,Y,34964.46,Y
APP0006285,CUST0003932,PRD_TERM20,AGT00627,2023-06-04,400000,Monthly,Full Underwriting,Issued,Standard,Approved as applied,25,Y,1191.35,Y
APP0006286,CUST0003727,PRD_TERM30,AGT00344,2024-07-11,425000,Monthly,Accelerated,Declined,Decline,Prescription history,5,N,0.00,N
APP0006287,CUST0004001,PRD_TERM20,AGT00781,2024-10-29,1150000,Quarterly,Full Underwriting,Issued,Table 2,Approved with table rating,36,Y,2878.98,N
APP0006288,CUST0010970,PRD_FE,AGT00177,2023-11-09,30000,Monthly,Simplified,Issued,Preferred,Approved as applied,13,Y,840.70,N
APP0006289,CUST0011748,PRD_TERM30,AGT00798,2025-03-14,1800000,Monthly,Full Underwriting,Issued,Standard Smoker,Approved as applied,39,Y,11437.43,N
APP0006290,CUST0007474,PRD_TERM10,AGT00501,2025-09-21,825000,Monthly,Full Underwriting,Issued,Preferred Plus,Approved as applied,15,Y,1080.04,Y
APP0006291,CUST0009565,PRD_IUL,AGT01023,2023-12-13,1150000,Semiannual,Accelerated,Issued,Preferred Plus,Approved as applied,7,Y,5820.51,N
APP0006292,CUST0001455,PRD_IUL,AGT01189,2024-12-22,550000,Monthly,Simplified,Issued,Standard,Approved as applied,22,Y,4577.58,N
APP0006293,CUST0006507,PRD_TERM10,AGT00041,2025-06-13,150000,Monthly,Full Underwriting,Issued,Preferred Plus,Approved as applied,25,Y,302.69,N
APP0006294,CUST0006702,PRD_TERM20,AGT01070,2024-11-27,100000,Quarterly,Accelerated,Issued,Standard Smoker,Approved as applied,4,Y,297.14,N
APP0006295,CUST0009781,PRD_UL,AGT00275,2023-12-11,350000,Annual,Accelerated,Postponed,Preferred,Financial documentation,2,N,1518.21,N
APP0006296,CUST0001598,PRD_TERM10,AGT00530,2024-04-14,50000,Monthly,Simplified,Issued,Preferred,Approved as applied,24,Y,185.65,N
APP0006297,CUST0009477,PRD_TERM20,AGT00613,2024-12-29,125000,Quarterly,Full Underwriting,Postponed,Preferred,Financial documentation,41,N,152.00,N
APP0006298,CUST0009174,PRD_IUL,AGT00922,2025-09-06,100000,Monthly,Full Underwriting,Declined,Decline,Avocation/travel,40,N,0.00,N
APP0006299,CUST0005877,PRD_TERM20,AGT00649,2023-12-14,425000,Monthly,Simplified,Issued,Standard Smoker,Approved as applied,21,Y,2623.53,Y
APP0006300,CUST0007741,PRD_TERM10,AGT01082,2024-09-25,1500000,Monthly,Full Underwriting,Issued,Standard Smoker,Approved as applied,16,Y,7142.37,N
APP0006301,CUST0004334,PRD_UL,AGT00434,2023-05-27,275000,Monthly,Accelerated,Issued,Preferred Plus,Approved as applied,5,Y,1190.56,N
APP0006302,CUST0004855,PRD_TERM30,AGT00174,2025-08-16,100000,Monthly,Full Underwriting,Issued,Standard,Approved as applied,26,Y,280.44,N
APP0006303,CUST0002167,PRD_TERM20,AGT01179,2024-06-04,1150000,Annual,Full Underwriting,Issued,Standard Smoker,Approved as applied,36,Y,8996.03,N
APP0006304,CUST0008899,PRD_FE,AGT00139,2025-10-22,25000,Quarterly,Simplified,Issued,Standard,Approved as applied,26,Y,1463.24,N
APP0006305,CUST0003288,PRD_TERM30,AGT00785,2024-03-15,100000,Monthly,Accelerated,Postponed,Standard,Lab follow-up,6,N,322.59,N
APP0006306,CUST0004599,PRD_TERM10,AGT01036,2025-11-13,550000,Monthly,Full Underwriting,Issued,Preferred,Approved as applied,41,Y,481.82,N
APP0006307,CUST0005852,PRD_TERM30,AGT01114,2023-06-22,350000,Monthly,Accelerated,Issued,Table 2,Approved with table rating,8,Y,923.06,N
APP0006308,CUST0000510,PRD_TERM30,AGT01047,2025-07-06,650000,Annual,Full Underwriting,Issued,Preferred,Approved as applied,24,Y,1670.71,N
APP0006309,CUST0010850,PRD_TERM10,AGT00114,2024-12-09,1100000,Monthly,Full Underwriting,Postponed,Standard,Pending physician statement,32,N,1959.10,N
APP0006310,CUST0004172,PRD_WL100,AGT00177,2023-04-29,125000,Monthly,Accelerated,Postponed,Preferred Plus,Recent medical event,2,N,647.13,N
APP0006311,CUST0005875,PRD_TERM30,AGT00925,2025-05-29,2300000,Monthly,Accelerated,Issued,Preferred,Approved as applied,8,Y,4049.34,N
APP0006312,CUST0006645,PRD_TERM20,AGT01110,2024-10-27,850000,Annual,Accelerated,Issued,Standard,Approved as applied,3,Y,1788.81,N
APP0006313,CUST0005272,PRD_TERM20,AGT00354,2025-04-10,175000,Quarterly,Full Underwriting,Declined,Decline,Financial underwriting,37,N,0.00,N
APP0006314,CUST0011448,PRD_IUL,AGT00580,2025-03-26,275000,Monthly,Full Underwriting,Issued,Table 2,Approved with table rating,32,Y,3743.18,N
APP0006315,CUST0004043,PRD_WL100,AGT00505,2025-07-05,1000000,Monthly,Full Underwriting,Issued,Preferred Plus,Approved as applied,22,Y,9917.30,N
APP0006316,CUST0009279,PRD_TERM20,AGT00440,2023-08-17,150000,Monthly,Full Underwriting,Issued,Standard,Approved as applied,24,Y,513.99,N
APP0006317,CUST0000291,PRD_TERM30,AGT00704,2024-03-31,1150000,Monthly,Full Underwriting,Issued,Preferred Plus,Approved as applied,42,Y,2660.46,N
APP0006318,CUST0009132,PRD_TERM20,AGT00325,2025-02-01,150000,Semiannual,Simplified,Issued,Standard,Approved as applied,33,Y,274.32,N
APP0006319,CUST0003893,PRD_TERM20,AGT00439,2023-09-22,300000,Annual,Accelerated,Postponed,Preferred Plus,Financial documentation,5,N,585.32,N
APP0006320,CUST0006155,PRD_TERM10,AGT00676,2023-04-22,200000,Annual,Full Underwriting,Issued,Preferred,Approved as applied,27,Y,453.62,Y
APP0006321,CUST0001756,PRD_WL100,AGT00663,2025-10-14,175000,Monthly,Full Underwriting,Issued,Preferred Plus,Approved as applied,23,Y,1823.78,N
APP0006322,CUST0002964,PRD_TERM30,AGT00123,2023-05-18,225000,Annual,Simplified,Withdrawn,Table 2,Incomplete forms,7,N,1084.41,N
APP0006323,CUST0005219,PRD_IUL,AGT00562,2024-12-08,175000,Monthly,Full Underwriting,Issued,Preferred,Approved as applied,35,Y,2600.17,N
APP0006324,CUST0007157,PRD_FE,AGT00266,2024-04-16,10000,Monthly,Accelerated,Issued,Preferred,Approved as applied,7,Y,335.18,N
APP0006325,CUST0003840,PRD_WL100,AGT00334,2023-02-23,550000,Monthly,Full Underwriting,Issued,Preferred,Approved as applied,33,Y,4959.09,Y
APP0006326,CUST0008970,PRD_TERM20,AGT00905,2025-06-13,150000,Monthly,Accelerated,Issued,Preferred,Approved as applied,6,Y,368.91,N
APP0006327,CUST0000170,PRD_WL100,AGT00440,2023-11-22,350000,Monthly,Accelerated,Postponed,Preferred,Financial documentation,3,N,3540.51,Y
APP0006328,CUST0005942,PRD_IUL,AGT00449,2025-06-24,150000,Quarterly,Simplified,Incomplete,Table 2,Missing requirements,23,N,2860.93,Y
APP0006329,CUST0003725,PRD_WL100,AGT00485,2025-07-31,150000,Monthly,Full Underwriting,Incomplete,Standard,Missing requirements,8,N,2838.91,N
APP0006330,CUST0005985,PRD_TERM30,AGT00329,2025-06-07,1100000,Monthly,Full Underwriting,Withdrawn,Preferred,Customer did not proceed,16,N,1713.52,Y
APP0006331,CUST0012258,PRD_WL100,AGT01036,2025-04-15,225000,Monthly,Simplified,Issued,Standard,Approved as applied,32,Y,1867.30,N
APP0006332,CUST0005930,PRD_UL,AGT00843,2025-02-09,350000,Monthly,Full Underwriting,Issued,Standard,Approved as applied,37,Y,5387.66,N
APP0006333,CUST0009079,PRD_TERM20,AGT00700,2023-05-30,100000,Monthly,Accelerated,Issued,Standard,Approved as applied,1,Y,236.44,N
APP0006334,CUST0005731,PRD_WL100,AGT00707,2023-04-12,125000,Monthly,Full Underwriting,Issued,Preferred,Approved as applied,36,Y,1074.86,N
APP0006335,CUST0008507,PRD_TERM20,AGT00787,2023-02-23,650000,Monthly,Full Underwriting,Withdrawn,Table 2,Price objection,7,N,2760.46,Y
APP0006336,CUST0003017,PRD_TERM20,AGT00389,2023-08-23,200000,Annual,Full Underwriting,Incomplete,Preferred,Missing requirements,3,N,354.58,N
APP0006337,CUST0011205,PRD_TERM30,AGT00953,2023-04-18,400000,Monthly,Accelerated,Issued,Preferred Plus,Approved as applied,5,Y,541.18,N
APP0006338,CUST0012177,PRD_UL,AGT00881,2024-01-28,575000,Monthly,Accelerated,Issued,Table 2,Approved with table rating,5,Y,8729.07,N
APP0006339,CUST0007386,PRD_TERM10,AGT01100,2023-04-02,425000,Monthly,Accelerated,Issued,Table 2,Approved with table rating,8,Y,872.39,N
APP0006340,CUST0003425,PRD_WL100,AGT00824,2024-12-01,200000,Monthly,Simplified,Issued,Preferred,Approved as applied,32,Y,2756.82,N
APP0006341,CUST0001953,PRD_TERM30,AGT00377,2025-07-23,575000,Monthly,Accelerated,Postponed,Table 2,Lab follow-up,1,N,1107.10,N
APP0006342,CUST0000819,PRD_TERM10,AGT00390,2023-05-01,850000,Monthly,Full Underwriting,Declined,Decline,Medical history,15,N,0.00,N
APP0006343,CUST0011844,PRD_WL100,AGT00857,2024-04-18,650000,Monthly,Full Underwriting,Issued,Standard Smoker,Approved as applied,37,Y,11505.21,N
APP0006344,CUST0012593,PRD_TERM30,AGT00988,2023-08-16,100000,Quarterly,Accelerated,Declined,Decline,Prescription history,2,N,0.00,N
APP0006345,CUST0010668,PRD_TERM20,AGT00480,2023-07-28,425000,Monthly,Accelerated,Issued,Preferred Plus,Approved as applied,3,Y,748.37,N
APP0006346,CUST0003694,PRD_TERM30,AGT00722,2025-11-02,1850000,Annual,Full Underwriting,Issued,Standard,Approved as applied,21,Y,3305.10,N
APP0006347,CUST0001568,PRD_TERM10,AGT00933,2024-02-29,125000,Semiannual,Simplified,Issued,Preferred Plus,Approved as applied,32,Y,173.21,N
APP0006348,CUST0006567,PRD_UL,AGT00539,2025-11-11,125000,Monthly,Full Underwriting,Issued,Standard,Approved as applied,27,Y,2120.65,N
APP0006349,CUST0005994,PRD_TERM30,AGT00949,2024-10-27,275000,Monthly,Full Underwriting,Issued,Table 2,Approved with table rating,9,Y,554.52,N
APP0006350,CUST0011280,PRD_TERM30,AGT00048,2025-03-14,1150000,Annual,Accelerated,Issued,Standard Smoker,Approved as applied,1,Y,7740.28,N
APP0006351,CUST0008756,PRD_WL100,AGT00447,2023-06-11,200000,Monthly,Full Underwriting,Postponed,Standard Smoker,Pending physician statement,22,N,6192.27,Y
APP0006352,CUST0009265,PRD_IUL,AGT00863,2025-08-18,275000,Semiannual,Full Underwriting,Issued,Standard,Approved as applied,40,Y,3782.19,N
APP0006353,CUST0011707,PRD_WL100,AGT00424,2025-10-23,650000,Monthly,Accelerated,Declined,Decline,Medical history,3,N,0.00,N
APP0006354,CUST0007395,PRD_TERM30,AGT00237,2025-07-04,125000,Monthly,Full Underwriting,Postponed,Preferred,Recent medical event,30,N,187.44,N
APP0006355,CUST0010721,PRD_UL,AGT00622,2023-06-02,100000,Monthly,Accelerated,Declined,Decline,Medical history,4,N,0.00,N
APP0006356,CUST0008174,PRD_UL,AGT00043,2025-04-06,300000,Quarterly,Full Underwriting,Issued,Preferred,Approved as applied,14,Y,2435.36,N
APP0006357,CUST0000206,PRD_TERM10,AGT00529,2025-01-07,125000,Monthly,Accelerated,Issued,Preferred,Approved as applied,3,Y,245.45,N
APP0006358,CUST0007746,PRD_TERM10,AGT00357,2025-06-14,1275000,Monthly,Full Underwriting,Issued,Standard,Approved as applied,9,Y,1468.30,N
APP0006359,CUST0008963,PRD_TERM10,AGT00936,2025-03-07,575000,Monthly,Full Underwriting,Issued,Preferred Plus,Approved as applied,20,Y,563.40,N
APP0006360,CUST0009555,PRD_TERM30,AGT00594,2024-02-12,850000,Monthly,Simplified,Issued,Preferred Plus,Approved as applied,26,Y,1095.97,N
APP0006361,CUST0001291,PRD_TERM20,AGT01028,2023-01-17,125000,Monthly,Full Underwriting,Postponed,Preferred,Pending physician statement,16,N,280.74,N
APP0006362,CUST0006397,PRD_TERM20,AGT00108,2025-07-12,825000,Monthly,Full Underwriting,Declined,Decline,Medical history,15,N,0.00,N
APP0006363,CUST0004214,PRD_UL,AGT01067,2023-07-13,2775000,Monthly,Full Underwriting,Issued,Preferred Plus,Approved as applied,25,Y,10953.91,N
APP0006364,CUST0012212,PRD_TERM20,AGT00644,2023-12-26,1275000,Monthly,Full Underwriting,Issued,Preferred Plus,Approved as applied,14,Y,2671.98,N
APP0006365,CUST0006357,PRD_WL100,AGT01183,2024-09-15,450000,Monthly,Full Underwriting,Issued,Preferred,Approved as applied,30,Y,9293.25,N
APP0006366,CUST0002837,PRD_IUL,AGT00684,2024-09-20,1150000,Semiannual,Accelerated,Issued,Preferred,Approved as applied,3,Y,12751.77,N
APP0006367,CUST0011690,PRD_IUL,AGT00094,2023-06-07,275000,Quarterly,Full Underwriting,Withdrawn,Standard,Customer did not proceed,23,N,2312.90,N
APP0006368,CUST0009441,PRD_WL100,AGT00672,2024-03-06,175000,Monthly,Accelerated,Withdrawn,Preferred,Price objection,8,N,2484.98,N
APP0006369,CUST0010826,PRD_TERM10,AGT00580,2025-01-19,850000,Monthly,Full Underwriting,Declined,Decline,Build/BMI,26,N,0.00,N
APP0006370,CUST0002903,PRD_TERM30,AGT01133,2025-01-28,100000,Monthly,Accelerated,Declined,Decline,Financial underwriting,1,N,0.00,N
APP0006371,CUST0010801,PRD_TERM20,AGT00689,2024-12-29,125000,Annual,Simplified,Issued,Preferred,Approved as applied,28,Y,174.32,N
APP0006372,CUST0008569,PRD_TERM30,AGT01025,2025-09-30,125000,Monthly,Accelerated,Postponed,Preferred Plus,Lab follow-up,2,N,275.38,N
APP0006373,CUST0002472,PRD_TERM10,AGT00273,2024-12-28,425000,Monthly,Full Underwriting,Issued,Preferred Plus,Approved as applied,35,Y,550.90,N
APP0006374,CUST0004761,PRD_TERM20,AGT00417,2024-06-06,575000,Monthly,Accelerated,Withdrawn,Table 2,Price objection,14,N,1424.78,N
APP0006375,CUST0000357,PRD_TERM10,AGT01012,2023-07-04,850000,Monthly,Simplified,Issued,Standard,Approved as applied,33,Y,1609.12,N
APP0006376,CUST0002758,PRD_UL,AGT00694,2024-08-28,575000,Monthly,Accelerated,Issued,Preferred Plus,Approved as applied,8,Y,1857.49,N
APP0006377,CUST0004110,PRD_TERM20,AGT00998,2023-06-13,100000,Quarterly,Full Underwriting,Issued,Preferred,Approved as applied,31,Y,274.17,N
APP0006378,CUST0007060,PRD_WL100,AGT00398,2025-10-08,200000,Annual,Simplified,Issued,Preferred,Approved as applied,32,Y,2610.43,N
APP0006379,CUST0000024,PRD_TERM20,AGT01064,2023-11-15,1700000,Semiannual,Full Underwriting,Postponed,Standard Smoker,Pending physician statement,15,N,4283.32,N
APP0006380,CUST0006293,PRD_WL100,AGT00324,2023-04-20,125000,Quarterly,Simplified,Issued,Table 2,Approved with table rating,18,Y,3637.59,N
APP0006381,CUST0000563,PRD_TERM30,AGT00790,2024-09-12,550000,Annual,Simplified,Withdrawn,Standard,Customer did not proceed,9,N,761.42,N
APP0006382,CUST0010596,PRD_WL100,AGT00516,2023-11-15,1000000,Monthly,Accelerated,Incomplete,Decline,Missing requirements,8,N,0.00,N
APP0006383,CUST0011228,PRD_WL100,AGT00788,2025-10-05,825000,Monthly,Full Underwriting,Postponed,Preferred,Pending physician statement,14,N,4515.87,N
APP0006384,CUST0004483,PRD_IUL,AGT00853,2023-02-26,200000,Monthly,Full Underwriting,Issued,Table 4,Approved with table rating,10,Y,4758.64,N
APP0006385,CUST0004779,PRD_TERM20,AGT00278,2024-09-04,200000,Monthly,Accelerated,Declined,Decline,Build/BMI,8,N,0.00,Y
APP0006386,CUST0011022,PRD_UL,AGT00099,2025-11-14,1150000,Monthly,Full Underwriting,Issued,Table 2,Approved with table rating,24,Y,23840.69,N
APP0006387,CUST0005075,PRD_TERM30,AGT01013,2023-07-31,575000,Monthly,Accelerated,Postponed,Standard Smoker,Financial documentation,6,N,2514.07,N
APP0006388,CUST0010399,PRD_WL100,AGT00284,2024-07-09,1000000,Monthly,Full Underwriting,Issued,Preferred,Approved as applied,27,Y,13973.60,N
APP0006389,CUST0012178,PRD_IUL,AGT00118,2023-11-04,175000,Annual,Full Underwriting,Issued,Preferred,Approved as applied,20,Y,1157.17,N
APP0006390,CUST0011696,PRD_IUL,AGT00995,2023-02-26,425000,Monthly,Accelerated,Issued,Standard,Approved as applied,5,Y,4668.85,N
APP0006391,CUST0003793,PRD_TERM20,AGT00928,2023-10-30,1450000,Monthly,Full Underwriting,Declined,Decline,Prescription history,11,N,0.00,N
APP0006392,CUST0004632,PRD_IUL,AGT01099,2025-05-30,150000,Monthly,Full Underwriting,Withdrawn,Table 4,Customer did not proceed,16,N,3267.66,N
APP0006393,CUST0001726,PRD_FE,AGT01155,2024-09-15,50000,Monthly,Accelerated,Issued,Standard,Approved as applied,7,Y,1461.41,N
APP0006394,CUST0005346,PRD_UL,AGT01087,2023-11-23,425000,Monthly,Full Underwriting,Issued,Standard Smoker,Approved as applied,27,Y,8861.58,N
APP0006395,CUST0003386,PRD_TERM20,AGT00544,2025-08-15,400000,Monthly,Full Underwriting,Issued,Preferred,Approved as applied,14,Y,1209.55,N
APP0006396,CUST0006795,PRD_TERM30,AGT01025,2023-08-02,125000,Semiannual,Accelerated,Issued,Preferred,Approved as applied,5,Y,253.71,N
APP0006397,CUST0009220,PRD_TERM30,AGT00787,2023-05-09,100000,Monthly,Simplified,Withdrawn,Standard Smoker,Customer did not proceed,20,N,816.59,N
APP0006398,CUST0012243,PRD_WL100,AGT00501,2025-03-21,75000,Annual,Full Underwriting,Issued,Table 4,Approved with table rating,36,Y,2402.17,N
APP0006399,CUST0012319,PRD_WL100,AGT00698,2025-05-21,725000,Quarterly,Full Underwriting,Issued,Preferred,Approved as applied,26,Y,16694.39,N
APP0006400,CUST0002580,PRD_IUL,AGT00976,2025-04-14,1100000,Semiannual,Full Underwriting,Issued,Preferred Plus,Approved as applied,30,Y,8659.09,N
APP0006401,CUST0008792,PRD_TERM30,AGT00925,2023-01-06,725000,Monthly,Simplified,Issued,Standard,Approved as applied,17,Y,1780.60,N
APP0006402,CUST0010102,PRD_TERM20,AGT00487,2023-11-18,300000,Monthly,Full Underwriting,Issued,Preferred,Approved as applied,17,Y,396.35,N
APP0006403,CUST0003383,PRD_TERM20,AGT00859,2024-03-25,850000,Monthly,Accelerated,Postponed,Standard,Recent medical event,6,N,941.81,N
APP0006404,CUST0006158,PRD_TERM20,AGT01029,2025-06-20,1275000,Quarterly,Accelerated,Issued,Preferred Plus,Approved as applied,8,Y,1928.17,N
APP0006405,CUST0005289,PRD_TERM30,AGT00687,2024-09-06,1100000,Monthly,Full Underwriting,Issued,Standard,Approved as applied,31,Y,2400.33,N
APP0006406,CUST0007997,PRD_TERM20,AGT00423,2024-11-09,300000,Quarterly,Accelerated,Issued,Preferred Plus,Approved as applied,3,Y,339.63,N
APP0006407,CUST0007599,PRD_TERM20,AGT01029,2025-03-08,650000,Monthly,Full Underwriting,Issued,Table 2,Approved with table rating,29,Y,1853.37,N
APP0006408,CUST0006309,PRD_TERM30,AGT00252,2025-04-13,650000,Monthly,Full Underwriting,Declined,Decline,Medical history,32,N,0.00,N
APP0006409,CUST0002366,PRD_UL,AGT00524,2025-07-29,550000,Semiannual,Full Underwriting,Postponed,Standard,Pending physician statement,22,N,5579.62,N
APP0006410,CUST0008512,PRD_TERM20,AGT00518,2025-03-05,275000,Monthly,Full Underwriting,Issued,Standard Smoker,Approved as applied,25,Y,792.67,N
APP0006411,CUST0006811,PRD_FE,AGT01091,2023-11-01,30000,Annual,Full Underwriting,Issued,Standard,Approved as applied,28,Y,1893.79,N
APP0006412,CUST0012443,PRD_UL,AGT00203,2024-11-22,425000,Monthly,Simplified,Issued,Standard Smoker,Approved as applied,24,Y,6363.21,N
APP0006413,CUST0011064,PRD_UL,AGT00434,2024-03-03,125000,Monthly,Full Underwriting,Issued,Preferred,Approved as applied,41,Y,1190.89,N
APP0006414,CUST0006844,PRD_TERM20,AGT00686,2023-04-17,150000,Monthly,Accelerated,Issued,Preferred,Approved as applied,7,Y,232.12,N
APP0006415,CUST0007172,PRD_TERM20,AGT00627,2023-09-10,275000,Monthly,Full Underwriting,Declined,Decline,Medical history,9,N,0.00,N
APP0006416,CUST0012494,PRD_UL,AGT01076,2024-10-27,125000,Monthly,Full Underwriting,Issued,Standard Smoker,Approved as applied,26,Y,3980.33,N
APP0006417,CUST0006156,PRD_TERM20,AGT00109,2025-04-09,650000,Monthly,Full Underwriting,Issued,Standard Smoker,Approved as applied,41,Y,4573.94,N
