beneficiary_id,policy_id,beneficiary_sequence,relationship_to_insured,beneficiary_share_pct,irrevocable_flag
BEN00006127,POL0004621,2,Parent,67,N
BEN00006128,POL0004622,1,Spouse,100,N
BEN00006129,POL0004623,1,Child,40,N
BEN00006130,POL0004623,2,Child,60,N
BEN00006131,POL0004624,1,Spouse,100,Y
BEN00006132,POL0004625,1,Child,100,N
BEN00006133,POL0004626,1,Spouse,100,N
BEN00006134,POL0004627,1,Child,33,N
BEN00006135,POL0004627,2,Child,67,N
BEN00006136,POL0004628,1,Child,25,N
BEN00006137,POL0004628,2,Parent,75,N
BEN00006138,POL0004629,1,Sibling,100,N
BEN00006139,POL0004630,1,Child,60,N
BEN00006140,POL0004630,2,Child,40,N
BEN00006141,POL0004631,1,Spouse,75,N
BEN00006142,POL0004631,2,Spouse,25,N
BEN00006143,POL0004632,1,Trust,60,N
BEN00006144,POL0004632,2,Child,40,N
BEN00006145,POL0004633,1,Child,100,N
BEN00006146,POL0004634,1,Spouse,100,N
BEN00006147,POL0004635,1,Child,100,N
BEN00006148,POL0004636,1,Child,100,N
BEN00006149,POL0004637,1,Child,100,N
BEN00006150,POL0004638,1,Parent,100,N
BEN00006151,POL0004639,1,Spouse,100,N
BEN00006152,POL0004640,1,Spouse,100,N
BEN00006153,POL0004641,1,Spouse,100,N
BEN00006154,POL0004642,1,Parent,33,N
BEN00006155,POL0004642,2,Spouse,67,N
BEN00006156,POL0004643,1,Child,40,N
BEN00006157,POL0004643,2,Sibling,60,N
BEN00006158,POL0004644,1,Child,100,N
BEN00006159,POL0004645,1,Spouse,75,N
BEN00006160,POL0004645,2,Spouse,15,N
BEN00006161,POL0004645,3,Trust,10,N
BEN00006162,POL0004646,1,Trust,100,N
BEN00006163,POL0004647,1,Spouse,100,N
BEN00006164,POL0004648,1,Spouse,40,N
BEN00006165,POL0004648,2,Parent,60,N
BEN00006166,POL0004649,1,Child,100,N
BEN00006167,POL0004650,1,Child,100,N
BEN00006168,POL0004651,1,Spouse,100,N
BEN00006169,POL0004652,1,Child,100,N
BEN00006170,POL0004653,1,Spouse,100,N
BEN00006171,POL0004654,1,Child,100,N
BEN00006172,POL0004655,1,Sibling,100,N
BEN00006173,POL0004656,1,Child,100,N
BEN00006174,POL0004657,1,Spouse,100,N
BEN00006175,POL0004658,1,Trust,100,N
BEN00006176,POL0004659,1,Parent,100,N
BEN00006177,POL0004660,1,Spouse,100,N
BEN00006178,POL0004661,1,Spouse,75,N
BEN00006179,POL0004661,2,Spouse,25,N
BEN00006180,POL0004662,1,Child,100,N
BEN00006181,POL0004663,1,Sibling,100,N
BEN00006182,POL0004664,1,Spouse,60,N
BEN00006183,POL0004664,2,Spouse,40,N
BEN00006184,POL0004665,1,Child,100,N
BEN00006185,POL0004666,1,Child,33,N
BEN00006186,POL0004666,2,Child,67,N
BEN00006187,POL0004667,1,Other,100,N
BEN00006188,POL0004668,1,Spouse,25,N
BEN00006189,POL0004668,2,Spouse,75,N
BEN00006190,POL0004669,1,Spouse,25,Y
BEN00006191,POL0004669,2,Trust,60,N
BEN00006192,POL0004669,3,Spouse,15,N
BEN00006193,POL0004670,1,Parent,100,N
BEN00006194,POL0004671,1,Parent,100,N
BEN00006195,POL0004672,1,Child,100,N
BEN00006196,POL0004673,1,Child,100,N
BEN00006197,POL0004674,1,Spouse,100,N
BEN00006198,POL0004675,1,Child,100,N
BEN00006199,POL0004676,1,Child,100,N
BEN00006200,POL0004677,1,Spouse,100,N
BEN00006201,POL0004678,1,Child,100,N
BEN00006202,POL0004679,1,Spouse,100,N
BEN00006203,POL0004680,1,Spouse,75,N
BEN00006204,POL0004680,2,Child,25,N
BEN00006205,POL0004681,1,Spouse,100,N
BEN00006206,POL0004682,1,Child,100,N
BEN00006207,POL0004683,1,Spouse,100,N
BEN00006208,POL0004684,1,Child,100,N
BEN00006209,POL0004685,1,Spouse,100,N
BEN00006210,POL0004686,1,Spouse,100,N
BEN00006211,POL0004687,1,Spouse,100,N
BEN00006212,POL0004688,1,Spouse,25,N
BEN00006213,POL0004688,2,Spouse,75,N
BEN00006214,POL0004689,1,Child,40,N
BEN00006215,POL0004689,2,Child,50,N
BEN00006216,POL0004689,3,Child,10,N
BEN00006217,POL0004690,1,Spouse,60,N
BEN00006218,POL0004690,2,Child,40,Y
BEN00006219,POL0004691,1,Child,100,N
BEN00006220,POL0004692,1,Child,100,N
BEN00006221,POL0004693,1,Child,75,N
BEN00006222,POL0004693,2,Spouse,25,N
BEN00006223,POL0004694,1,Spouse,100,N
BEN00006224,POL0004695,1,Parent,100,N
BEN00006225,POL0004696,1,Spouse,100,N
BEN00006226,POL0004697,1,Parent,100,N
BEN00006227,POL0004698,1,Spouse,100,N
BEN00006228,POL0004699,1,Child,33,N
BEN00006229,POL0004699,2,Sibling,67,N
BEN00006230,POL0004700,1,Child,100,N
BEN00006231,POL0004701,1,Spouse,100,N
BEN00006232,POL0004702,1,Child,60,N
BEN00006233,POL0004702,2,Spouse,40,N
BEN00006234,POL0004703,1,Spouse,100,N
BEN00006235,POL0004704,1,Parent,100,N
BEN00006236,POL0004705,1,Spouse,100,N
BEN00006237,POL0004706,1,Spouse,25,N
BEN00006238,POL0004706,2,Spouse,75,N
BEN00006239,POL0004707,1,Child,33,N
BEN00006240,POL0004707,2,Spouse,57,Y
BEN00006241,POL0004707,3,Spouse,10,N
BEN00006242,POL0004708,1,Spouse,100,N
BEN00006243,POL0004709,1,Parent,40,N
BEN00006244,POL0004709,2,Child,60,N
BEN00006245,POL0004710,1,Spouse,100,N
BEN00006246,POL0004711,1,Spouse,100,N
BEN00006247,POL0004712,1,Child,100,N
BEN00006248,POL0004713,1,Spouse,100,N
BEN00006249,POL0004714,1,Spouse,100,N
BEN00006250,POL0004715,1,Spouse,100,Y
BEN00006251,POL0004716,1,Spouse,100,Y
BEN00006252,POL0004717,1,Spouse,33,N
BEN00006253,POL0004717,2,Child,67,N
BEN00006254,POL0004718,1,Trust,100,N
BEN00006255,POL0004719,1,Child,100,N
BEN00006256,POL0004720,1,Spouse,33,N
BEN00006257,POL0004720,2,Spouse,67,N
BEN00006258,POL0004721,1,Spouse,100,N
BEN00006259,POL0004722,1,Sibling,100,N
BEN00006260,POL0004723,1,Parent,40,N
BEN00006261,POL0004723,2,Child,60,N
BEN00006262,POL0004724,1,Child,100,N
BEN00006263,POL0004725,1,Spouse,100,N
BEN00006264,POL0004726,1,Spouse,100,N
BEN00006265,POL0004727,1,Child,100,N
BEN00006266,POL0004728,1,Child,100,N
BEN00006267,POL0004729,1,Spouse,33,N
BEN00006268,POL0004729,2,Spouse,67,N
BEN00006269,POL0004730,1,Sibling,40,N
BEN00006270,POL0004730,2,Spouse,33,N
BEN00006271,POL0004730,3,Spouse,27,N
BEN00006272,POL0004731,1,Spouse,100,N
BEN00006273,POL0004732,1,Spouse,100,N
BEN00006274,POL0004733,1,Spouse,100,N
BEN00006275,POL0004734,1,Child,50,N
BEN00006276,POL0004734,2,Spouse,50,N
BEN00006277,POL0004735,1,Spouse,75,N
BEN00006278,POL0004735,2,Spouse,15,N
BEN00006279,POL0004735,3,Child,10,N
BEN00006280,POL0004736,1,Spouse,100,N
BEN00006281,POL0004737,1,Other,40,N
BEN00006282,POL0004737,2,Spouse,60,N
BEN00006283,POL0004738,1,Child,100,N
BEN00006284,POL0004739,1,Spouse,100,N
BEN00006285,POL0004740,1,Spouse,100,N
BEN00006286,POL0004741,1,Child,100,N
BEN00006287,POL0004742,1,Spouse,100,N
BEN00006288,POL0004743,1,Parent,100,N
BEN00006289,POL0004744,1,Child,100,N
BEN00006290,POL0004745,1,Spouse,100,N
BEN00006291,POL0004746,1,Sibling,100,N
BEN00006292,POL0004747,1,Spouse,50,N
BEN00006293,POL0004747,2,Spouse,40,N
BEN00006294,POL0004747,3,Spouse,10,N
BEN00006295,POL0004748,1,Child,100,N
BEN00006296,POL0004749,1,Child,100,N
BEN00006297,POL0004750,1,Trust,100,N
BEN00006298,POL0004751,1,Sibling,40,Y
BEN00006299,POL0004751,2,Child,50,N
BEN00006300,POL0004751,3,Spouse,10,N
BEN00006301,POL0004752,1,Spouse,75,N
BEN00006302,POL0004752,2,Child,15,N
BEN00006303,POL0004752,3,Child,10,N
BEN00006304,POL0004753,1,Child,100,N
BEN00006305,POL0004754,1,Spouse,33,N
BEN00006306,POL0004754,2,Parent,67,Y
BEN00006307,POL0004755,1,Spouse,100,N
BEN00006308,POL0004756,1,Other,40,N
BEN00006309,POL0004756,2,Spouse,60,N
BEN00006310,POL0004757,1,Child,25,N
BEN00006311,POL0004757,2,Spouse,75,N
BEN00006312,POL0004758,1,Spouse,100,Y
BEN00006313,POL0004759,1,Child,100,N
BEN00006314,POL0004760,1,Trust,100,N
BEN00006315,POL0004761,1,Child,100,N
BEN00006316,POL0004762,1,Child,100,N
BEN00006317,POL0004763,1,Child,75,N
BEN00006318,POL0004763,2,Spouse,15,Y
BEN00006319,POL0004763,3,Spouse,10,N
BEN00006320,POL0004764,1,Spouse,100,N
BEN00006321,POL0004765,1,Parent,40,N
BEN00006322,POL0004765,2,Child,60,N
BEN00006323,POL0004766,1,Spouse,50,N
BEN00006324,POL0004766,2,Parent,40,N
BEN00006325,POL0004766,3,Spouse,10,N
BEN00006326,POL0004767,1,Child,40,N
BEN00006327,POL0004767,2,Spouse,50,N
BEN00006328,POL0004767,3,Spouse,10,N
BEN00006329,POL0004768,1,Child,100,N
BEN00006330,POL0004769,1,Child,40,N
BEN00006331,POL0004769,2,Spouse,60,N
BEN00006332,POL0004770,1,Spouse,40,N
BEN00006333,POL0004770,2,Child,60,N
BEN00006334,POL0004771,1,Spouse,100,N
BEN00006335,POL0004772,1,Child,100,N
BEN00006336,POL0004773,1,Trust,75,N
BEN00006337,POL0004773,2,Spouse,25,N
BEN00006338,POL0004774,1,Child,100,N
BEN00006339,POL0004775,1,Child,25,N
BEN00006340,POL0004775,2,Spouse,50,N
BEN00006341,POL0004775,3,Child,25,N
BEN00006342,POL0004776,1,Spouse,40,N
BEN00006343,POL0004776,2,Parent,60,N
BEN00006344,POL0004777,1,Sibling,100,N
BEN00006345,POL0004778,1,Spouse,100,N
BEN00006346,POL0004779,1,Child,100,N
BEN00006347,POL0004780,1,Spouse,60,N
BEN00006348,POL0004780,2,Spouse,30,N
BEN00006349,POL0004780,3,Child,10,N
BEN00006350,POL0004781,1,Spouse,100,N
BEN00006351,POL0004782,1,Spouse,60,N
BEN00006352,POL0004782,2,Spouse,40,N
BEN00006353,POL0004783,1,Spouse,100,N
BEN00006354,POL0004784,1,Child,50,N
BEN00006355,POL0004784,2,Spouse,50,N
BEN00006356,POL0004785,1,Spouse,100,N
BEN00006357,POL0004786,1,Child,75,N
BEN00006358,POL0004786,2,Spouse,15,N
BEN00006359,POL0004786,3,Trust,10,N
BEN00006360,POL0004787,1,Spouse,100,N
BEN00006361,POL0004788,1,Spouse,100,N
BEN00006362,POL0004789,1,Child,33,N
BEN00006363,POL0004789,2,Child,33,N
BEN00006364,POL0004789,3,Spouse,34,N
BEN00006365,POL0004790,1,Spouse,100,N
BEN00006366,POL0004791,1,Trust,75,N
BEN00006367,POL0004791,2,Spouse,25,N
BEN00006368,POL0004792,1,Spouse,100,N
BEN00006369,POL0004793,1,Spouse,100,N
BEN00006370,POL0004794,1,Spouse,75,N
BEN00006371,POL0004794,2,Spouse,25,N
BEN00006372,POL0004795,1,Spouse,100,N
BEN00006373,POL0004796,1,Spouse,100,N
BEN00006374,POL0004797,1,Spouse,100,N
BEN00006375,POL0004798,1,Child,100,N
BEN00006376,POL0004799,1,Spouse,75,N
BEN00006377,POL0004799,2,Trust,25,N
BEN00006378,POL0004800,1,Spouse,100,N
BEN00006379,POL0004801,1,Child,100,N
BEN00006380,POL0004802,1,Child,100,N
BEN00006381,POL0004803,1,Spouse,25,N
BEN00006382,POL0004803,2,Spouse,75,N
BEN00006383,POL0004804,1,Spouse,33,N
BEN00006384,POL0004804,2,Trust,50,N
BEN00006385,POL0004804,3,Child,17,N
BEN00006386,POL0004805,1,Child,100,N
BEN00006387,POL0004806,1,Child,75,N
BEN00006388,POL0004806,2,Spouse,25,N
BEN00006389,POL0004807,1,Spouse,100,N
BEN00006390,POL0004808,1,Child,100,N
BEN00006391,POL0004809,1,Parent,25,N
BEN00006392,POL0004809,2,Child,75,N
BEN00006393,POL0004810,1,Spouse,100,N
BEN00006394,POL0004811,1,Spouse,100,N
BEN00006395,POL0004812,1,Spouse,25,Y
BEN00006396,POL0004812,2,Spouse,75,N
BEN00006397,POL0004813,1,Spouse,33,N
BEN00006398,POL0004813,2,Spouse,67,N
BEN00006399,POL0004814,1,Spouse,33,N
BEN00006400,POL0004814,2,Child,67,N
BEN00006401,POL0004815,1,Child,75,N
BEN00006402,POL0004815,2,Child,15,N
BEN00006403,POL0004815,3,Spouse,10,N
BEN00006404,POL0004816,1,Spouse,100,N
BEN00006405,POL0004817,1,Other,100,N
BEN00006406,POL0004818,1,Child,100,N
BEN00006407,POL0004819,1,Child,100,N
BEN00006408,POL0004820,1,Parent,60,N
BEN00006409,POL0004820,2,Child,30,N
BEN00006410,POL0004820,3,Trust,10,N
BEN00006411,POL0004821,1,Spouse,100,N
BEN00006412,POL0004822,1,Spouse,100,N
BEN00006413,POL0004823,1,Parent,100,N
BEN00006414,POL0004824,1,Child,100,N
BEN00006415,POL0004825,1,Child,100,N
BEN00006416,POL0004826,1,Spouse,100,N
BEN00006417,POL0004827,1,Parent,50,N
BEN00006418,POL0004827,2,Child,50,N
BEN00006419,POL0004828,1,Sibling,100,N
BEN00006420,POL0004829,1,Spouse,100,N
BEN00006421,POL0004830,1,Other,100,N
BEN00006422,POL0004831,1,Other,100,N
BEN00006423,POL0004832,1,Spouse,100,N
BEN00006424,POL0004833,1,Spouse,100,N
BEN00006425,POL0004834,1,Child,33,N
BEN00006426,POL0004834,2,Spouse,57,N
BEN00006427,POL0004834,3,Child,10,N
BEN00006428,POL0004835,1,Spouse,100,N
BEN00006429,POL0004836,1,Trust,100,N
BEN00006430,POL0004837,1,Child,100,N
BEN00006431,POL0004838,1,Child,100,N
BEN00006432,POL0004839,1,Spouse,100,N
BEN00006433,POL0004840,1,Spouse,50,N
BEN00006434,POL0004840,2,Parent,50,N
BEN00006435,POL0004841,1,Child,100,N
BEN00006436,POL0004842,1,Spouse,60,N
BEN00006437,POL0004842,2,Spouse,40,N
BEN00006438,POL0004843,1,Spouse,100,N
BEN00006439,POL0004844,1,Spouse,100,N
BEN00006440,POL0004845,1,Spouse,40,N
BEN00006441,POL0004845,2,Child,50,N
BEN00006442,POL0004845,3,Child,10,N
BEN00006443,POL0004846,1,Spouse,50,N
BEN00006444,POL0004846,2,Spouse,50,N
BEN00006445,POL0004847,1,Spouse,100,N
BEN00006446,POL0004848,1,Child,100,N
BEN00006447,POL0004849,1,Child,50,N
BEN00006448,POL0004849,2,Sibling,40,N
BEN00006449,POL0004849,3,Child,10,N
BEN00006450,POL0004850,1,Spouse,100,N
BEN00006451,POL0004851,1,Spouse,100,N
BEN00006452,POL0004852,1,Spouse,100,N
BEN00006453,POL0004853,1,Child,75,N
BEN00006454,POL0004853,2,Spouse,25,N
BEN00006455,POL0004854,1,Parent,25,N
BEN00006456,POL0004854,2,Trust,75,N
BEN00006457,POL0004855,1,Spouse,25,N
BEN00006458,POL0004855,2,Spouse,65,N
BEN00006459,POL0004855,3,Spouse,10,N
BEN00006460,POL0004856,1,Spouse,40,N
BEN00006461,POL0004856,2,Spouse,60,N
BEN00006462,POL0004857,1,Child,25,N
BEN00006463,POL0004857,2,Spouse,75,N
BEN00006464,POL0004858,1,Spouse,50,N
BEN00006465,POL0004858,2,Spouse,50,N
BEN00006466,POL0004859,1,Spouse,75,N
BEN00006467,POL0004859,2,Spouse,15,N
BEN00006468,POL0004859,3,Trust,10,N
BEN00006469,POL0004860,1,Child,50,N
BEN00006470,POL0004860,2,Child,50,N
BEN00006471,POL0004861,1,Spouse,100,N
BEN00006472,POL0004862,1,Child,100,N
BEN00006473,POL0004863,1,Parent,50,N
BEN00006474,POL0004863,2,Parent,50,N
BEN00006475,POL0004864,1,Child,100,N
BEN00006476,POL0004865,1,Parent,100,N
BEN00006477,POL0004866,1,Spouse,100,N
BEN00006478,POL0004867,1,Child,100,N
BEN00006479,POL0004868,1,Spouse,100,N
BEN00006480,POL0004869,1,Spouse,100,N
BEN00006481,POL0004870,1,Child,25,N
BEN00006482,POL0004870,2,Spouse,75,N
BEN00006483,POL0004871,1,Spouse,100,N
BEN00006484,POL0004872,1,Spouse,100,N
BEN00006485,POL0004873,1,Spouse,60,N
BEN00006486,POL0004873,2,Spouse,40,N
BEN00006487,POL0004874,1,Child,33,N
BEN00006488,POL0004874,2,Spouse,67,N
BEN00006489,POL0004875,1,Other,100,N
BEN00006490,POL0004876,1,Parent,75,N
BEN00006491,POL0004876,2,Child,25,N
BEN00006492,POL0004877,1,Spouse,100,N
BEN00006493,POL0004878,1,Child,100,N
BEN00006494,POL0004879,1,Spouse,100,N
BEN00006495,POL0004880,1,Child,100,N
BEN00006496,POL0004881,1,Spouse,100,N
BEN00006497,POL0004882,1,Spouse,100,N
BEN00006498,POL0004883,1,Trust,100,N
BEN00006499,POL0004884,1,Child,100,N
BEN00006500,POL0004885,1,Spouse,100,N
BEN00006501,POL0004886,1,Trust,100,N
BEN00006502,POL0004887,1,Spouse,100,N
BEN00006503,POL0004888,1,Spouse,75,N
BEN00006504,POL0004888,2,Spouse,25,N
BEN00006505,POL0004889,1,Spouse,100,N
BEN00006506,POL0004890,1,Spouse,100,N
BEN00006507,POL0004891,1,Child,100,N
BEN00006508,POL0004892,1,Child,25,N
BEN00006509,POL0004892,2,Child,75,N
BEN00006510,POL0004893,1,Trust,100,N
BEN00006511,POL0004894,1,Spouse,50,N
BEN00006512,POL0004894,2,Spouse,50,N
BEN00006513,POL0004895,1,Child,100,N
BEN00006514,POL0004896,1,Parent,100,N
BEN00006515,POL0004897,1,Spouse,100,N
BEN00006516,POL0004898,1,Trust,50,N
BEN00006517,POL0004898,2,Parent,50,N
BEN00006518,POL0004899,1,Child,100,N
BEN00006519,POL0004900,1,Trust,100,N
BEN00006520,POL0004901,1,Spouse,100,N
BEN00006521,POL0004902,1,Child,100,N
BEN00006522,POL0004903,1,Spouse,100,N
BEN00006523,POL0004904,1,Sibling,100,N
BEN00006524,POL0004905,1,Spouse,100,Y
BEN00006525,POL0004906,1,Spouse,100,Y
BEN00006526,POL0004907,1,Spouse,100,N
BEN00006527,POL0004908,1,Spouse,100,N
BEN00006528,POL0004909,1,Spouse,100,N
BEN00006529,POL0004910,1,Spouse,100,N
BEN00006530,POL0004911,1,Spouse,40,N
BEN00006531,POL0004911,2,Child,33,N
BEN00006532,POL0004911,3,Spouse,27,N
BEN00006533,POL0004912,1,Child,100,N
BEN00006534,POL0004913,1,Trust,75,N
BEN00006535,POL0004913,2,Child,25,N
BEN00006536,POL0004914,1,Child,50,N
BEN00006537,POL0004914,2,Spouse,40,N
BEN00006538,POL0004914,3,Child,10,N
BEN00006539,POL0004915,1,Parent,100,N
BEN00006540,POL0004916,1,Spouse,100,N
BEN00006541,POL0004917,1,Spouse,100,N
BEN00006542,POL0004918,1,Other,100,N
BEN00006543,POL0004919,1,Child,100,N
BEN00006544,POL0004920,1,Trust,100,N
BEN00006545,POL0004921,1,Spouse,50,N
BEN00006546,POL0004921,2,Spouse,50,Y
BEN00006547,POL0004922,1,Spouse,40,N
BEN00006548,POL0004922,2,Spouse,50,N
BEN00006549,POL0004922,3,Spouse,10,N
BEN00006550,POL0004923,1,Spouse,40,N
BEN00006551,POL0004923,2,Child,60,N
BEN00006552,POL0004924,1,Spouse,100,N
BEN00006553,POL0004925,1,Spouse,100,N
BEN00006554,POL0004926,1,Spouse,100,N
BEN00006555,POL0004927,1,Other,100,Y
BEN00006556,POL0004928,1,Spouse,50,N
BEN00006557,POL0004928,2,Child,50,N
BEN00006558,POL0004929,1,Spouse,100,N
BEN00006559,POL0004930,1,Child,100,N
BEN00006560,POL0004931,1,Spouse,100,N
BEN00006561,POL0004932,1,Child,100,N
BEN00006562,POL0004933,1,Parent,100,N
BEN00006563,POL0004934,1,Spouse,100,N
BEN00006564,POL0004935,1,Parent,100,N
BEN00006565,POL0004936,1,Parent,100,N
BEN00006566,POL0004937,1,Spouse,100,N
BEN00006567,POL0004938,1,Spouse,100,Y
BEN00006568,POL0004939,1,Trust,100,N
BEN00006569,POL0004940,1,Spouse,60,N
BEN00006570,POL0004940,2,Child,25,N
BEN00006571,POL0004940,3,Parent,15,N
BEN00006572,POL0004941,1,Child,60,N
BEN00006573,POL0004941,2,Spouse,40,N
BEN00006574,POL0004942,1,Child,100,N
BEN00006575,POL0004943,1,Spouse,100,N
BEN00006576,POL0004944,1,Spouse,75,N
BEN00006577,POL0004944,2,Child,25,N
BEN00006578,POL0004945,1,Spouse,100,N
BEN00006579,POL0004946,1,Trust,40,N
BEN00006580,POL0004946,2,Child,60,N
BEN00006581,POL0004947,1,Spouse,75,N
BEN00006582,POL0004947,2,Other,15,N
BEN00006583,POL0004947,3,Spouse,10,N
BEN00006584,POL0004948,1,Spouse,100,N
BEN00006585,POL0004949,1,Spouse,100,N
BEN00006586,POL0004950,1,Child,40,N
BEN00006587,POL0004950,2,Spouse,60,N
BEN00006588,POL0004951,1,Spouse,100,N
BEN00006589,POL0004952,1,Child,100,N
BEN00006590,POL0004953,1,Spouse,100,N
BEN00006591,POL0004954,1,Sibling,100,N
BEN00006592,POL0004955,1,Spouse,33,N
BEN00006593,POL0004955,2,Spouse,67,N
BEN00006594,POL0004956,1,Spouse,75,N
BEN00006595,POL0004956,2,Spouse,25,Y
BEN00006596,POL0004957,1,Child,100,N
BEN00006597,POL0004958,1,Spouse,50,N
BEN00006598,POL0004958,2,Child,50,N
BEN00006599,POL0004959,1,Child,100,N
BEN00006600,POL0004960,1,Child,75,N
BEN00006601,POL0004960,2,Spouse,25,N
BEN00006602,POL0004961,1,Sibling,100,N
BEN00006603,POL0004962,1,Spouse,25,N
BEN00006604,POL0004962,2,Spouse,75,N
BEN00006605,POL0004963,1,Parent,100,N
BEN00006606,POL0004964,1,Child,25,N
BEN00006607,POL0004964,2,Spouse,75,N
BEN00006608,POL0004965,1,Parent,100,N
BEN00006609,POL0004966,1,Child,25,Y
BEN00006610,POL0004966,2,Child,75,N
BEN00006611,POL0004967,1,Trust,25,N
BEN00006612,POL0004967,2,Spouse,75,N
BEN00006613,POL0004968,1,Spouse,100,N
BEN00006614,POL0004969,1,Spouse,40,N
BEN00006615,POL0004969,2,Sibling,40,N
BEN00006616,POL0004969,3,Spouse,20,N
BEN00006617,POL0004970,1,Child,100,N
BEN00006618,POL0004971,1,Spouse,100,N
BEN00006619,POL0004972,1,Spouse,100,N
BEN00006620,POL0004973,1,Child,100,N
BEN00006621,POL0004974,1,Spouse,40,N
BEN00006622,POL0004974,2,Trust,60,N
BEN00006623,POL0004975,1,Child,100,N
BEN00006624,POL0004976,1,Child,75,N
BEN00006625,POL0004976,2,Parent,25,N
BEN00006626,POL0004977,1,Spouse,100,N
BEN00006627,POL0004978,1,Child,100,N
BEN00006628,POL0004979,1,Spouse,40,N
BEN00006629,POL0004979,2,Spouse,60,N
BEN00006630,POL0004980,1,Child,100,N
BEN00006631,POL0004981,1,Other,100,N
BEN00006632,POL0004982,1,Spouse,100,N
BEN00006633,POL0004983,1,Trust,100,N
BEN00006634,POL0004984,1,Child,100,Y
BEN00006635,POL0004985,1,Child,33,N
BEN00006636,POL0004985,2,Trust,40,N
BEN00006637,POL0004985,3,Child,27,N
BEN00006638,POL0004986,1,Spouse,100,N
BEN00006639,POL0004987,1,Trust,100,N
BEN00006640,POL0004988,1,Child,100,N
BEN00006641,POL0004989,1,Spouse,40,N
BEN00006642,POL0004989,2,Spouse,60,N
BEN00006643,POL0004990,1,Spouse,100,N
BEN00006644,POL0004991,1,Spouse,100,N
BEN00006645,POL0004992,1,Parent,100,N
BEN00006646,POL0004993,1,Other,40,N
BEN00006647,POL0004993,2,Parent,60,N
BEN00006648,POL0004994,1,Child,100,N
BEN00006649,POL0004995,1,Spouse,100,N
BEN00006650,POL0004996,1,Child,100,N
BEN00006651,POL0004997,1,Spouse,100,N
BEN00006652,POL0004998,1,Sibling,50,N
BEN00006653,POL0004998,2,Child,50,N
BEN00006654,POL0004999,1,Trust,100,N
BEN00006655,POL0005000,1,Child,75,N
BEN00006656,POL0005000,2,Spouse,25,N
BEN00006657,POL0005001,1,Spouse,100,N
BEN00006658,POL0005002,1,Spouse,100,N
BEN00006659,POL0005003,1,Child,100,N
BEN00006660,POL0005004,1,Spouse,100,N
BEN00006661,POL0005005,1,Trust,100,N
BEN00006662,POL0005006,1,Spouse,75,N
BEN00006663,POL0005006,2,Spouse,15,N
BEN00006664,POL0005006,3,Child,10,N
BEN00006665,POL0005007,1,Spouse,100,N
BEN00006666,POL0005008,1,Trust,50,N
BEN00006667,POL0005008,2,Child,50,N
BEN00006668,POL0005009,1,Child,48,N
BEN00006669,POL0005009,2,Child,33,N
BEN00006670,POL0005009,3,Child,34,N
BEN00006671,POL0005010,1,Other,100,N
BEN00006672,POL0005011,1,Spouse,100,N
BEN00006673,POL0005012,1,Spouse,100,N
BEN00006674,POL0005013,1,Sibling,100,N
BEN00006675,POL0005014,1,Spouse,40,N
BEN00006676,POL0005014,2,Child,60,N
BEN00006677,POL0005015,1,Spouse,100,N
BEN00006678,POL0005016,1,Spouse,100,N
BEN00006679,POL0005017,1,Child,100,N
BEN00006680,POL0005018,1,Child,60,Y
BEN00006681,POL0005018,2,Child,40,N
BEN00006682,POL0005019,1,Trust,100,N
BEN00006683,POL0005020,1,Other,100,N
BEN00006684,POL0005021,1,Spouse,25,N
BEN00006685,POL0005021,2,Spouse,75,N
BEN00006686,POL0005022,1,Spouse,100,N
BEN00006687,POL0005023,1,Parent,100,N
BEN00006688,POL0005024,1,Spouse,33,N
BEN00006689,POL0005024,2,Child,67,N
BEN00006690,POL0005025,1,Spouse,100,N
BEN00006691,POL0005026,1,Child,75,N
BEN00006692,POL0005026,2,Spouse,25,N
BEN00006693,POL0005027,1,Parent,33,N
BEN00006694,POL0005027,2,Spouse,67,N
BEN00006695,POL0005028,1,Child,40,N
BEN00006696,POL0005028,2,Spouse,25,N
BEN00006697,POL0005028,3,Spouse,35,N
BEN00006698,POL0005029,1,Spouse,100,N
BEN00006699,POL0005030,1,Spouse,100,N
BEN00006700,POL0005031,1,Trust,100,N
BEN00006701,POL0005032,1,Spouse,100,N
BEN00006702,POL0005033,1,Child,100,N
BEN00006703,POL0005034,1,Child,100,N
BEN00006704,POL0005035,1,Spouse,33,N
BEN00006705,POL0005035,2,Parent,67,N
