policy_id,application_id,customer_id,product_id,agent_id,issue_date,policy_status,face_amount,annual_premium,payment_frequency,risk_class,underwriting_path,owner_state,issue_age,smoker_status_at_issue,billing_method,replacement_indicator
POL0004718,APP0006672,CUST0009514,PRD_TERM20,AGT00823,2024-02-13,Active,2000000,2916.48,Quarterly,Preferred Plus,Full Underwriting,KS,42,Never,Credit Card,N
POL0004719,APP0006673,CUST0004343,PRD_TERM30,AGT00403,2024-01-01,Active,300000,631.25,Monthly,Preferred,Accelerated,CA,41,Never,Credit Card,N
POL0004720,APP0006674,CUST0000060,PRD_TERM20,AGT00042,2023-04-17,Active,200000,318.04,Monthly,Standard,Accelerated,SC,28,Former,Direct Bill,N
POL0004721,APP0006675,CUST0001403,PRD_TERM20,AGT01061,2025-07-20,Active,1450000,2857.14,Monthly,Standard,Accelerated,WI,44,Never,Credit Card,N
POL0004722,APP0006676,CUST0000444,PRD_IUL,AGT01117,2025-07-13,Active,125000,718.64,Quarterly,Preferred,Simplified,AL,30,Never,ACH,N
POL0004723,APP0006677,CUST0009055,PRD_WL100,AGT00684,2024-11-10,Active,850000,35491.70,Annual,Standard Smoker,Full Underwriting,MI,54,Current,Direct Bill,N
POL0004724,APP0006678,CUST0008072,PRD_TERM30,AGT00429,2024-11-27,Active,125000,597.91,Monthly,Table 2,Full Underwriting,SC,44,Current,Direct Bill,N
POL0004725,APP0006682,CUST0003021,PRD_TERM20,AGT00202,2024-11-24,Active,850000,1570.41,Quarterly,Preferred Plus,Accelerated,PA,53,Never,ACH,N
POL0004726,APP0006684,CUST0008663,PRD_TERM10,AGT00665,2024-12-22,Active,125000,185.60,Monthly,Preferred,Accelerated,NE,35,Never,Payroll Deduction,N
POL0004727,APP0006686,CUST0010945,PRD_TERM30,AGT00913,2023-11-03,Active,425000,1505.47,Monthly,Standard,Full Underwriting,PA,53,Former,Direct Bill,N
POL0004728,APP0006688,CUST0002353,PRD_TERM30,AGT00928,2023-06-12,Active,100000,261.86,Annual,Standard,Full Underwriting,UT,36,Never,Payroll Deduction,N
POL0004729,APP0006690,CUST0009070,PRD_TERM20,AGT00699,2023-08-31,Active,850000,1721.04,Semiannual,Preferred,Full Underwriting,ID,50,Former,Credit Card,N
POL0004730,APP0006691,CUST0002158,PRD_UL,AGT00143,2023-07-05,Lapsed,100000,1451.57,Monthly,Standard,Simplified,OH,67,Never,Direct Bill,N
POL0004731,APP0006692,CUST0010575,PRD_TERM30,AGT00038,2025-10-18,Active,725000,2211.76,Monthly,Standard,Full Underwriting,CT,51,Never,ACH,N
POL0004732,APP0006694,CUST0008016,PRD_IUL,AGT01131,2025-05-03,Active,400000,8247.17,Monthly,Table 4,Full Underwriting,IN,47,Current,Payroll Deduction,N
POL0004733,APP0006696,CUST0012096,PRD_TERM30,AGT00573,2023-08-20,Active,650000,4135.11,Monthly,Table 4,Simplified,OH,49,Current,ACH,N
POL0004734,APP0006697,CUST0003442,PRD_TERM20,AGT00332,2023-04-29,Active,1700000,9013.75,Monthly,Standard Smoker,Full Underwriting,WI,48,Current,ACH,N
POL0004735,APP0006699,CUST0002492,PRD_WL100,AGT00301,2025-03-02,Active,200000,2866.69,Monthly,Standard,Full Underwriting,IN,44,Never,ACH,N
POL0004736,APP0006700,CUST0009121,PRD_IUL,AGT00346,2023-07-14,Active,175000,1157.12,Semiannual,Preferred,Accelerated,OH,39,Never,Credit Card,N
POL0004737,APP0006703,CUST0008637,PRD_TERM30,AGT01013,2024-07-15,Active,1150000,2689.39,Quarterly,Preferred,Accelerated,GA,44,Never,Credit Card,N
POL0004738,APP0006705,CUST0009946,PRD_TERM20,AGT01115,2024-12-16,Active,850000,1315.27,Monthly,Preferred,Accelerated,AK,40,Never,Payroll Deduction,N
POL0004739,APP0006706,CUST0001353,PRD_IUL,AGT00055,2025-10-09,Active,425000,2895.58,Annual,Preferred,Accelerated,CO,38,Never,ACH,N
POL0004740,APP0006708,CUST0011538,PRD_WL100,AGT00907,2023-05-26,Active,850000,10350.32,Monthly,Preferred,Accelerated,IL,44,Never,ACH,N
POL0004741,APP0006709,CUST0004240,PRD_WL100,AGT01132,2023-05-15,Active,150000,4165.55,Monthly,Standard,Full Underwriting,NC,68,Never,ACH,N
POL0004742,APP0006710,CUST0010722,PRD_TERM20,AGT00443,2024-09-25,Active,400000,813.74,Annual,Preferred,Full Underwriting,DE,49,Never,Payroll Deduction,Y
POL0004743,APP0006713,CUST0004067,PRD_TERM30,AGT00424,2023-12-02,Active,100000,253.52,Monthly,Preferred,Accelerated,RI,43,Never,ACH,N
POL0004744,APP0006714,CUST0003423,PRD_FE,AGT00326,2023-12-08,Active,40000,2376.17,Monthly,Standard,Full Underwriting,PA,77,Never,Credit Card,N
POL0004745,APP0006715,CUST0002353,PRD_UL,AGT00336,2025-07-06,Active,275000,1821.38,Monthly,Standard,Full Underwriting,UT,36,Never,Direct Bill,N
POL0004746,APP0006716,CUST0009801,PRD_TERM30,AGT00473,2024-01-09,Active,1275000,2944.28,Monthly,Preferred Plus,Full Underwriting,WV,53,Never,ACH,N
POL0004747,APP0006717,CUST0002591,PRD_IUL,AGT00284,2024-12-16,Active,1050000,11785.78,Semiannual,Standard,Full Underwriting,ND,54,Former,ACH,N
POL0004748,APP0006718,CUST0000874,PRD_TERM20,AGT00374,2023-08-24,Active,1150000,3072.16,Monthly,Standard,Full Underwriting,MT,55,Never,Credit Card,N
POL0004749,APP0006719,CUST0004926,PRD_TERM20,AGT00092,2023-11-03,Active,150000,208.24,Monthly,Preferred,Accelerated,IL,28,Never,Payroll Deduction,N
POL0004750,APP0006721,CUST0001505,PRD_WL100,AGT00910,2024-02-11,Active,400000,9604.28,Monthly,Standard,Accelerated,CA,63,Never,ACH,N
POL0004751,APP0006723,CUST0008497,PRD_WL100,AGT00132,2024-08-10,Active,75000,1405.16,Monthly,Standard,Accelerated,NY,56,Never,Credit Card,N
POL0004752,APP0006725,CUST0010232,PRD_TERM20,AGT00675,2023-02-20,Lapsed,1150000,2375.28,Monthly,Preferred,Full Underwriting,UT,51,Never,Credit Card,N
POL0004753,APP0006726,CUST0011679,PRD_TERM20,AGT00259,2023-04-03,Active,175000,377.75,Monthly,Standard,Full Underwriting,FL,43,Never,ACH,N
POL0004754,APP0006728,CUST0010170,PRD_TERM30,AGT00038,2025-08-12,Active,150000,201.94,Monthly,Preferred,Accelerated,GA,18,Never,ACH,N
POL0004755,APP0006729,CUST0007155,PRD_TERM10,AGT00945,2024-10-22,Active,550000,916.72,Monthly,Preferred,Full Underwriting,CO,51,Never,Credit Card,N
POL0004756,APP0006730,CUST0012474,PRD_TERM30,AGT00113,2024-07-16,Active,575000,1354.17,Quarterly,Preferred Plus,Full Underwriting,MS,53,Never,ACH,N
POL0004757,APP0006731,CUST0006192,PRD_TERM30,AGT00114,2023-12-27,Active,100000,275.17,Monthly,Preferred Plus,Full Underwriting,CA,50,Never,ACH,N
POL0004758,APP0006734,CUST0001179,PRD_TERM30,AGT00763,2024-07-05,Active,175000,466.21,Monthly,Standard,Accelerated,IL,43,Never,Direct Bill,N
POL0004759,APP0006735,CUST0011166,PRD_TERM10,AGT00437,2025-09-23,Active,1100000,2434.79,Annual,Standard,Full Underwriting,AK,54,Never,ACH,Y
POL0004760,APP0006736,CUST0007313,PRD_UL,AGT00759,2024-07-31,Active,100000,857.20,Monthly,Preferred Plus,Simplified,DE,59,Never,Payroll Deduction,N
POL0004761,APP0006737,CUST0005942,PRD_WL100,AGT00741,2024-08-06,Active,1000000,17438.97,Semiannual,Preferred,Simplified,ID,60,Never,Payroll Deduction,N
POL0004762,APP0006738,CUST0012145,PRD_TERM10,AGT00086,2024-11-02,Active,400000,427.02,Quarterly,Preferred Plus,Full Underwriting,FL,36,Never,ACH,N
POL0004763,APP0006739,CUST0010163,PRD_TERM30,AGT00851,2024-04-29,Active,725000,1556.00,Monthly,Standard,Full Underwriting,MT,35,Never,ACH,N
POL0004764,APP0006740,CUST0008000,PRD_TERM10,AGT00471,2023-03-03,Active,175000,278.30,Monthly,Standard,Full Underwriting,MA,39,Never,Payroll Deduction,N
POL0004765,APP0006744,CUST0000206,PRD_TERM20,AGT00761,2025-08-16,Active,425000,908.12,Quarterly,Preferred,Accelerated,NY,48,Never,ACH,N
POL0004766,APP0006745,CUST0010526,PRD_TERM30,AGT00223,2023-07-28,Active,125000,275.38,Monthly,Preferred Plus,Accelerated,MD,42,Never,Credit Card,N
POL0004767,APP0006746,CUST0010473,PRD_TERM10,AGT00524,2025-01-24,Active,850000,4005.27,Quarterly,Table 4,Simplified,HI,58,Never,ACH,N
POL0004768,APP0006747,CUST0007444,PRD_WL100,AGT00267,2023-03-29,Active,175000,3211.94,Quarterly,Table 2,Accelerated,NC,35,Current,Payroll Deduction,N
POL0004769,APP0006748,CUST0008988,PRD_WL100,AGT00692,2024-08-24,Active,200000,6153.51,Monthly,Table 4,Full Underwriting,NH,46,Current,Direct Bill,Y
POL0004770,APP0006749,CUST0010941,PRD_FE,AGT00871,2023-11-14,Active,20000,954.55,Monthly,Standard,Full Underwriting,DC,71,Never,ACH,N
POL0004771,APP0006750,CUST0011407,PRD_FE,AGT00159,2023-06-02,Active,30000,1264.82,Monthly,Standard,Simplified,DC,67,Never,ACH,N
POL0004772,APP0006751,CUST0009162,PRD_WL100,AGT00070,2024-01-11,Active,50000,581.77,Annual,Standard,Simplified,OK,34,Never,ACH,Y
POL0004773,APP0006752,CUST0007303,PRD_TERM10,AGT00068,2025-07-15,Active,175000,213.82,Quarterly,Preferred Plus,Full Underwriting,TX,36,Never,ACH,N
POL0004774,APP0006754,CUST0006742,PRD_IUL,AGT01198,2024-03-23,Active,650000,7430.65,Monthly,Preferred,Full Underwriting,LA,57,Former,Direct Bill,N
POL0004775,APP0006755,CUST0012338,PRD_UL,AGT01031,2025-01-05,Active,1450000,14458.36,Monthly,Preferred,Full Underwriting,CA,57,Never,Credit Card,N
POL0004776,APP0006757,CUST0008329,PRD_WL100,AGT00743,2023-05-25,Active,200000,2157.73,Monthly,Preferred,Accelerated,FL,39,Never,ACH,N
POL0004777,APP0006759,CUST0012347,PRD_UL,AGT00491,2023-12-25,Active,1700000,17145.73,Monthly,Standard,Full Underwriting,RI,52,Never,Direct Bill,N
POL0004778,APP0006760,CUST0001516,PRD_TERM30,AGT00083,2023-07-19,Active,700000,1300.10,Monthly,Preferred,Simplified,NY,38,Never,ACH,N
POL0004779,APP0006762,CUST0004498,PRD_UL,AGT00495,2025-01-04,Active,650000,6769.51,Monthly,Standard,Full Underwriting,CA,53,Former,Direct Bill,N
POL0004780,APP0006764,CUST0003533,PRD_UL,AGT00631,2025-02-06,Active,200000,1220.53,Monthly,Preferred,Full Underwriting,WV,38,Never,ACH,N
POL0004781,APP0006765,CUST0009870,PRD_FE,AGT00157,2023-07-07,Active,25000,516.12,Monthly,Preferred Plus,Full Underwriting,HI,51,Never,Credit Card,N
POL0004782,APP0006766,CUST0006547,PRD_TERM20,AGT00950,2024-07-13,Active,150000,178.48,Monthly,Preferred Plus,Accelerated,DE,27,Never,Direct Bill,N
POL0004783,APP0006767,CUST0009903,PRD_TERM20,AGT00140,2024-04-07,Active,2000000,2674.29,Monthly,Standard,Full Underwriting,MI,30,Never,ACH,N
POL0004784,APP0006768,CUST0001467,PRD_UL,AGT00067,2024-03-10,Active,575000,2901.38,Quarterly,Preferred,Accelerated,FL,35,Never,ACH,Y
POL0004785,APP0006769,CUST0000799,PRD_WL100,AGT00266,2023-07-19,Active,175000,8806.86,Monthly,Table 2,Full Underwriting,VT,77,Never,Direct Bill,N
POL0004786,APP0006772,CUST0004014,PRD_TERM30,AGT00147,2024-05-05,Active,1700000,1792.68,Monthly,Preferred,Accelerated,IL,18,Never,ACH,N
POL0004787,APP0006773,CUST0006424,PRD_IUL,AGT00732,2024-05-09,Active,1450000,8741.62,Monthly,Preferred,Full Underwriting,NC,34,Never,ACH,N
POL0004788,APP0006774,CUST0008384,PRD_TERM20,AGT00451,2023-10-29,Active,425000,681.63,Annual,Preferred,Full Underwriting,AR,40,Never,Payroll Deduction,N
POL0004789,APP0006775,CUST0004672,PRD_TERM10,AGT00735,2023-02-21,Active,1500000,2699.58,Annual,Table 2,Simplified,GA,37,Never,ACH,N
POL0004790,APP0006777,CUST0000122,PRD_FE,AGT01150,2025-02-18,Active,15000,970.94,Monthly,Standard,Full Underwriting,CO,79,Former,ACH,N
POL0004791,APP0006778,CUST0007688,PRD_TERM20,AGT00744,2023-03-27,Active,150000,406.61,Monthly,Preferred,Full Underwriting,GA,57,Never,Credit Card,N
POL0004792,APP0006779,CUST0004289,PRD_TERM30,AGT00794,2025-07-27,Active,825000,3489.51,Monthly,Standard Smoker,Full Underwriting,NH,28,Current,Direct Bill,N
POL0004793,APP0006780,CUST0004089,PRD_TERM30,AGT00959,2024-05-08,Lapsed,650000,1406.48,Monthly,Preferred Plus,Accelerated,NC,50,Never,ACH,N
POL0004794,APP0006782,CUST0002610,PRD_TERM30,AGT00605,2025-10-02,Active,550000,1076.60,Annual,Preferred Plus,Full Underwriting,CA,46,Never,Direct Bill,N
POL0004795,APP0006783,CUST0011691,PRD_TERM20,AGT00635,2025-06-30,Active,1275000,1797.00,Monthly,Preferred,Full Underwriting,SC,34,Never,ACH,N
POL0004796,APP0006785,CUST0008365,PRD_TERM20,AGT00780,2024-07-30,Active,350000,768.27,Annual,Preferred Plus,Full Underwriting,ND,58,Never,Direct Bill,Y
POL0004797,APP0006786,CUST0007350,PRD_TERM30,AGT00556,2025-05-04,Active,125000,387.18,Annual,Preferred,Simplified,MN,50,Never,ACH,N
POL0004798,APP0006788,CUST0005415,PRD_TERM30,AGT00648,2023-12-21,Active,425000,530.09,Monthly,Preferred Plus,Accelerated,GA,28,Never,ACH,N
POL0004799,APP0006790,CUST0000220,PRD_TERM10,AGT00125,2024-11-08,Active,850000,3178.89,Quarterly,Standard Smoker,Full Underwriting,OH,44,Current,Direct Bill,N
POL0004800,APP0006792,CUST0002562,PRD_TERM20,AGT00260,2024-05-04,Active,1100000,2636.60,Monthly,Standard,Accelerated,IA,48,Never,Direct Bill,N
POL0004801,APP0006793,CUST0005948,PRD_TERM20,AGT00547,2025-08-15,Active,225000,449.05,Monthly,Standard,Full Underwriting,VA,41,Never,Direct Bill,Y
POL0004802,APP0006795,CUST0001298,PRD_TERM20,AGT00166,2025-04-17,Active,425000,918.41,Monthly,Standard,Simplified,IN,46,Never,Direct Bill,N
POL0004803,APP0006798,CUST0006533,PRD_TERM30,AGT01019,2025-06-06,Active,225000,341.26,Quarterly,Preferred Plus,Full Underwriting,IA,30,Former,Credit Card,Y
POL0004804,APP0006799,CUST0003196,PRD_FE,AGT01123,2025-02-04,Active,10000,396.82,Monthly,Preferred,Full Underwriting,MA,67,Never,Payroll Deduction,N
POL0004805,APP0006800,CUST0002271,PRD_TERM30,AGT00473,2025-10-20,Active,850000,1682.43,Quarterly,Preferred Plus,Accelerated,FL,47,Never,Direct Bill,N
POL0004806,APP0006801,CUST0005324,PRD_IUL,AGT00464,2025-08-25,Active,725000,5327.79,Monthly,Preferred,Full Underwriting,ME,41,Never,Direct Bill,N
POL0004807,APP0006802,CUST0004335,PRD_TERM20,AGT01129,2024-04-17,Surrendered,1100000,2213.21,Monthly,Preferred,Accelerated,TN,47,Never,Direct Bill,N
POL0004808,APP0006804,CUST0006613,PRD_WL100,AGT00023,2023-07-10,Active,425000,4127.35,Monthly,Preferred Plus,Accelerated,MD,45,Never,Credit Card,N
POL0004809,APP0006805,CUST0006099,PRD_UL,AGT00573,2025-09-24,Active,650000,4259.72,Monthly,Preferred Plus,Full Underwriting,PA,51,Never,ACH,N
POL0004810,APP0006806,CUST0002234,PRD_TERM20,AGT00335,2023-04-30,Active,2000000,7727.08,Semiannual,Table 2,Simplified,IL,53,Never,Credit Card,Y
POL0004811,APP0006811,CUST0011496,PRD_UL,AGT00022,2025-04-06,Lapsed,200000,865.10,Monthly,Preferred,Accelerated,MN,28,Never,Payroll Deduction,N
POL0004812,APP0006814,CUST0002619,PRD_TERM10,AGT00472,2024-03-02,Active,300000,332.27,Monthly,Preferred Plus,Full Underwriting,MI,36,Never,ACH,N
POL0004813,APP0006815,CUST0009981,PRD_WL100,AGT00894,2023-05-18,Claim Closed,1000000,30695.95,Monthly,Table 2,Full Underwriting,IN,54,Current,ACH,N
POL0004814,APP0006816,CUST0004777,PRD_UL,AGT00131,2024-07-22,Active,225000,1215.40,Monthly,Preferred Plus,Full Underwriting,CO,43,Never,ACH,N
POL0004815,APP0006817,CUST0002941,PRD_WL100,AGT00308,2024-03-04,Active,425000,16160.43,Semiannual,Table 2,Full Underwriting,KY,67,Former,Credit Card,N
POL0004816,APP0006821,CUST0005833,PRD_WL100,AGT00159,2024-05-22,Active,125000,3438.58,Monthly,Preferred,Simplified,SD,73,Never,Payroll Deduction,N
POL0004817,APP0006822,CUST0008299,PRD_TERM20,AGT01143,2025-05-24,Active,2000000,7726.71,Monthly,Table 2,Accelerated,RI,56,Former,ACH,N
POL0004818,APP0006823,CUST0009523,PRD_FE,AGT00230,2023-09-29,Lapsed,20000,1335.30,Annual,Table 2,Simplified,MO,71,Never,Direct Bill,N
POL0004819,APP0006824,CUST0009846,PRD_WL100,AGT01178,2024-07-23,Active,125000,1888.14,Monthly,Preferred,Simplified,NC,54,Never,Direct Bill,N
POL0004820,APP0006828,CUST0010892,PRD_FE,AGT00356,2024-03-04,Lapsed,50000,4003.88,Monthly,Standard Smoker,Simplified,NC,59,Current,Payroll Deduction,N
POL0004821,APP0006830,CUST0003532,PRD_IUL,AGT00641,2023-03-14,Active,575000,7346.30,Monthly,Preferred,Simplified,WV,61,Never,ACH,N
POL0004822,APP0006832,CUST0002933,PRD_TERM10,AGT00623,2023-09-16,Lapsed,75000,157.00,Monthly,Preferred,Accelerated,NE,45,Never,ACH,N
POL0004823,APP0006834,CUST0008267,PRD_TERM20,AGT00050,2024-10-10,Active,150000,351.56,Quarterly,Preferred,Full Underwriting,DE,51,Never,ACH,N
POL0004824,APP0006835,CUST0001105,PRD_UL,AGT01121,2024-11-18,Active,200000,1876.62,Monthly,Preferred,Full Underwriting,FL,57,Never,Credit Card,N
POL0004825,APP0006836,CUST0012481,PRD_IUL,AGT00744,2025-05-23,Active,225000,1660.72,Monthly,Standard,Full Underwriting,CA,38,Never,ACH,N
POL0004826,APP0006837,CUST0003678,PRD_TERM20,AGT00573,2025-07-26,Active,125000,210.20,Monthly,Preferred,Full Underwriting,AR,35,Never,Credit Card,N
POL0004827,APP0006838,CUST0000749,PRD_WL100,AGT00399,2023-09-11,Active,850000,7149.06,Annual,Preferred Plus,Full Underwriting,ND,37,Never,ACH,N
POL0004828,APP0006839,CUST0008135,PRD_IUL,AGT00597,2025-11-27,Active,1150000,10060.49,Semiannual,Standard,Simplified,HI,42,Never,ACH,N
POL0004829,APP0006840,CUST0006708,PRD_IUL,AGT01008,2024-09-11,Active,1800000,45690.97,Annual,Table 4,Accelerated,UT,57,Former,ACH,N
POL0004830,APP0006841,CUST0011616,PRD_TERM20,AGT00985,2023-07-26,Active,125000,385.99,Monthly,Standard,Accelerated,CA,53,Former,Credit Card,N
POL0004831,APP0006842,CUST0012431,PRD_TERM10,AGT00466,2025-09-28,Active,125000,284.04,Annual,Standard,Accelerated,DC,52,Former,ACH,N
POL0004832,APP0006843,CUST0009777,PRD_TERM10,AGT00446,2025-10-06,Active,550000,1003.55,Annual,Standard,Full Underwriting,RI,49,Never,ACH,N
POL0004833,APP0006845,CUST0003118,PRD_TERM10,AGT00227,2025-10-07,Active,1050000,711.14,Monthly,Preferred,Full Underwriting,MN,18,Never,ACH,N
POL0004834,APP0006846,CUST0009978,PRD_TERM30,AGT00609,2024-06-09,Lapsed,1050000,1620.40,Monthly,Preferred Plus,Full Underwriting,WI,38,Never,ACH,N
POL0004835,APP0006849,CUST0002174,PRD_FE,AGT01030,2024-11-18,Active,40000,2880.04,Monthly,Standard Smoker,Full Underwriting,IL,52,Current,ACH,N
POL0004836,APP0006850,CUST0002116,PRD_TERM20,AGT01190,2024-04-07,Active,575000,2476.38,Monthly,Standard Smoker,Accelerated,NC,37,Current,Credit Card,N
POL0004837,APP0006851,CUST0012458,PRD_TERM30,AGT00634,2024-03-18,Lapsed,1450000,2343.57,Monthly,Preferred Plus,Guaranteed Issue,IN,37,Former,Direct Bill,N
POL0004838,APP0006853,CUST0010489,PRD_TERM10,AGT00736,2024-10-13,Active,650000,931.79,Semiannual,Preferred Plus,Accelerated,ID,49,Never,Payroll Deduction,N
POL0004839,APP0006854,CUST0011531,PRD_TERM10,AGT00502,2023-04-07,Active,125000,237.93,Monthly,Preferred Plus,Simplified,VT,53,Never,Credit Card,N
POL0004840,APP0006855,CUST0006603,PRD_WL100,AGT00255,2024-01-09,Active,150000,7419.49,Annual,Table 2,Full Underwriting,FL,74,Current,ACH,N
POL0004841,APP0006856,CUST0006203,PRD_TERM20,AGT00225,2025-04-27,Active,100000,330.45,Monthly,Preferred,Accelerated,AK,60,Never,ACH,N
POL0004842,APP0006857,CUST0006236,PRD_TERM10,AGT00697,2023-08-13,Lapsed,425000,1445.54,Monthly,Table 2,Simplified,RI,51,Current,Credit Card,N
POL0004843,APP0006858,CUST0012189,PRD_TERM20,AGT00549,2023-05-30,Active,1100000,1414.40,Monthly,Standard,Accelerated,UT,28,Former,ACH,N
POL0004844,APP0006859,CUST0000251,PRD_IUL,AGT00022,2025-09-20,Active,100000,640.99,Monthly,Preferred Plus,Full Underwriting,NY,40,Never,ACH,N
POL0004845,APP0006860,CUST0005146,PRD_TERM20,AGT00120,2023-06-26,Active,1150000,4153.12,Annual,Standard,Full Underwriting,ID,63,Never,Payroll Deduction,N
POL0004846,APP0006861,CUST0010088,PRD_TERM20,AGT00463,2025-12-17,Active,850000,1788.81,Monthly,Standard,Simplified,MT,46,Never,ACH,N
POL0004847,APP0006862,CUST0007257,PRD_TERM20,AGT00771,2025-05-02,Active,650000,2676.04,Monthly,Table 4,Accelerated,MN,44,Former,ACH,N
POL0004848,APP0006863,CUST0001807,PRD_TERM20,AGT00453,2023-04-11,Lapsed,275000,698.28,Monthly,Preferred Plus,Accelerated,OH,60,Never,ACH,N
POL0004849,APP0006864,CUST0007636,PRD_UL,AGT01056,2023-05-09,Active,650000,3515.48,Annual,Preferred Plus,Accelerated,ME,44,Never,Payroll Deduction,N
POL0004850,APP0006865,CUST0010926,PRD_IUL,AGT00006,2024-03-12,Active,850000,8219.73,Monthly,Preferred,Full Underwriting,OK,54,Never,Credit Card,N
POL0004851,APP0006866,CUST0001891,PRD_TERM20,AGT00950,2024-06-25,Active,575000,1584.23,Quarterly,Preferred,Full Underwriting,DC,61,Never,ACH,N
POL0004852,APP0006867,CUST0006186,PRD_TERM30,AGT01171,2025-12-23,Active,175000,285.11,Monthly,Preferred,Simplified,UT,28,Never,Credit Card,N
POL0004853,APP0006869,CUST0008622,PRD_TERM10,AGT00560,2024-10-26,Active,125000,281.25,Monthly,Preferred,Simplified,ID,54,Never,Direct Bill,N
POL0004854,APP0006870,CUST0007717,PRD_WL100,AGT00610,2024-05-27,Active,850000,26577.18,Quarterly,Table 2,Full Underwriting,KS,63,Former,Credit Card,N
POL0004855,APP0006871,CUST0005168,PRD_UL,AGT00123,2025-02-09,Active,300000,3821.44,Monthly,Standard Smoker,Full Underwriting,OH,31,Current,ACH,Y
POL0004856,APP0006872,CUST0008296,PRD_TERM20,AGT00185,2024-05-14,Active,650000,1477.80,Monthly,Preferred,Full Underwriting,FL,51,Former,ACH,N
POL0004857,APP0006873,CUST0006798,PRD_TERM30,AGT00253,2024-11-30,Active,650000,1540.89,Annual,Preferred,Full Underwriting,NC,47,Never,ACH,N
POL0004858,APP0006874,CUST0005528,PRD_WL100,AGT00009,2023-06-05,Active,1000000,15440.40,Monthly,Preferred Plus,Full Underwriting,PA,59,Never,Payroll Deduction,N
POL0004859,APP0006875,CUST0004168,PRD_WL100,AGT00756,2024-12-19,Lapsed,175000,2135.62,Monthly,Standard,Full Underwriting,GA,41,Never,ACH,N
POL0004860,APP0006876,CUST0006575,PRD_TERM20,AGT00236,2024-11-22,Active,200000,420.40,Monthly,Preferred,Simplified,MS,45,Never,Direct Bill,N
POL0004861,APP0006879,CUST0010694,PRD_TERM10,AGT00431,2023-06-13,Active,1100000,1090.26,Annual,Preferred Plus,Accelerated,AZ,39,Never,Credit Card,N
POL0004862,APP0006880,CUST0010075,PRD_TERM30,AGT00082,2025-07-29,Active,150000,227.00,Monthly,Standard,Full Underwriting,HI,18,Former,Direct Bill,N
POL0004863,APP0006881,CUST0002027,PRD_TERM30,AGT00547,2025-09-27,Active,825000,2799.57,Monthly,Standard,Full Underwriting,ME,55,Never,Payroll Deduction,N
POL0004864,APP0006883,CUST0011034,PRD_WL100,AGT00817,2025-03-26,Active,1000000,6375.70,Monthly,Preferred Plus,Accelerated,NV,30,Never,ACH,N
POL0004865,APP0006884,CUST0012612,PRD_IUL,AGT00990,2025-01-17,Active,1700000,21285.37,Monthly,Standard,Guaranteed Issue,IA,58,Never,ACH,N
